"CDR017-DIL"	"CDR025"	"CDR021"	"CDR029-DIL"	"CDR022"	"CDR018"	"CDR026-DIL"	"CDR030-DIL"	"CDR031-DIL"	"CDR023"	"CDR027-DIL"	"CDR019"	"CDR020"	"CDR028-DIL"	"CDR032-DIL"	"CDR024"
"ILMN_2613696"	520.80995625	419.80293125	495.15988125	422.21536875	441.97120625	497.64855625	508.03130625	444.1658375	479.56318125	513.946825	381.7972125	489.14690625	497.64855625	467.57603125	497.64855625	498.4272125
"ILMN_2676181"	847.89654375	812.62511875	868.1907875	888.09784375	870.14820625	885.17323125	889.63791875	842.65825625	829.7211125	812.62511875	929.457175	904.04029375	902.49790625	818.902225	839.8037625	870.14820625
"ILMN_1246060"	690.241925	743.5245875	787.07995	827.97091875	634.87020625	632.37939375	654.0427875	794.0985	782.1714875	762.968925	737.69863125	625.40935	740.50103125	759.6947125	740.50103125	569.1580375
"ILMN_2696191"	2185.6764375	2086.194375	2343.763875	1806.7194375	2578.4308125	2312.2121875	1970.3259375	1860.9055625	1676.0915	2429.302375	1544.861375	2163.91	2262.3998125	1660.1533125	1610.2545	2335.053625
"ILMN_2702997"	458.940825	430.10854375	434.088325	464.7009125	450.9457375	449.88478125	445.02795625	476.6070375	435.834525	407.8695125	460.49676875	495.15988125	510.601125	458.940825	446.16639375	387.69995
"ILMN_2682271"	747.1035	674.4546125	790.625475	740.50103125	705.44735	678.37416875	715.08729375	815.9488375	772.66655	722.89168125	661.36984375	675.780175	582.45794375	700.27863125	784.28740625	703.91448125
"ILMN_1213167"	1770.1755625	1810.9780625	1735.9781875	1892.5151875	1510.5605	1425.6426	1610.2545	2009.3550625	1935.7615625	1940.554875	2103.7455625	1927.210125	1784.588125	2191.0966875	2068.3038125	1506.108
"ILMN_2878060"	4697.39575	4937.29575	4348.521875	4903.756875	3986.3741875	4348.521875	4546.2218125	5221.5439375	4749.31925	4110.40575	4879.410375	5052.4953125	5006.6220625	4827.2788125	5333.7633125	3899.053
"ILMN_2674367"	2320.1279375	2487.00375	2282.42775	2703.0564375	1689.5823125	2769.66575	2272.3098125	3039.5078125	2954.2486875	2753.712625	2643.4425625	2596.2788125	2774.7251875	2571.0975625	3274.129375	3000.8996875
"ILMN_2705166"	1362.5261875	1270.34245625	1244.014025	1232.70406875	1076.29941875	1343.4954625	1209.75126875	1025.69451875	996.87909375	1241.2302375	1029.63810625	1389.81748125	1241.2302375	1014.9745375	946.24818125	1280.0885125
"ILMN_2877059"	123.57643125	117.854468125	128.3112125	126.32869375	103.517723125	126.490025	120.15432125	122.150403125	136.35315625	115.48899875	136.13443125	131.05354375	97.5883875	128.662675	147.8378375	128.50925625
"ILMN_3150634"	135.55080625	132.44541875	130.9598875	163.69524375	154.2278375	144.1747375	130.32516875	138.44350625	151.57690625	159.47410625	155.97575625	130.905325	133.26310625	125.88165	147.0498625	158.95440625
"ILMN_1250904"	1837.6320625	2108.0608125	2092.517	2694.47525	2753.712625	1888.1185	2320.1279375	2652.4690625	2429.302375	2512.950625	2298.219375	1871.4763125	2005.5525	2226.01625	2662.9450625	2201.8675
"ILMN_2751090"	343.45846875	249.20776875	289.77759375	252.10080625	248.757825	310.9815375	346.295025	237.82543125	296.83805625	294.61765625	297.30966875	220.58029375	393.4009625	418.16853125	265.5727625	283.251625
"ILMN_2749669"	316.78564375	324.99789375	281.8387375	223.14201875	316.78564375	346.295025	276.111325	252.957	268.582675	275.63080625	456.3217125	340.64260625	399.88875625	302.70740625	276.59641875	218.76556875
"ILMN_2765733"	295.62204375	334.27824375	293.9186125	307.5087375	273.89105	310.0308	293.56075	311.62548125	296.0426625	273.471975	322.49250625	301.33534375	315.5518	319.89038125	264.8439	295.62204375
"ILMN_1235982"	3784.0095625	4042.48825	3735.0006875	3932.7009375	3932.7009375	4057.5128125	3784.0095625	4149.670375	3899.053	3761.6344375	4263.3563125	4149.670375	4071.258	4184.292125	4211.9351875	3592.203
"ILMN_2594821"	371.3612875	449.14925	347.4489125	434.41009375	443.22130625	363.8904875	475.05268125	443.22130625	433.07701875	415.93375	422.21536875	456.3217125	351.47860625	471.72981875	417.05239375	365.9272125
"ILMN_1238799"	147.73970625	151.72783125	148.0238375	173.10009375	126.799675	141.00611875	129.706825	156.28130625	143.91414375	143.130375	159.09168125	138.5331125	139.36968125	189.44370625	150.802625	135.088225
"ILMN_1226718"	96.275973125	116.82556625	106.437320625	117.247920625	83.451913125	100.68963625	91.875930625	145.60788125	136.13443125	100.838221875	166.19759375	103.29810125	96.275973125	134.76488125	160.44215625	83.09167625
"ILMN_2999654"	396.7056625	394.717725	468.37495	438.8646875	495.15988125	382.17024375	377.50275	418.16853125	447.8066	532.9889125	383.5506375	360.3740125	349.28088125	401.701125	447.17221875	420.26523125
"ILMN_2660028"	571.96556875	549.01715	667.36076875	557.81445	690.241925	579.6455125	538.03430625	571.96556875	582.45794375	633.13253125	458.371125	467.57603125	526.2657625	565.52321875	598.945925	495.99933125
"ILMN_2691982"	836.126975	856.25975625	747.1035	616.69981875	784.28740625	889.63791875	849.86175625	726.872275	663.88220625	693.2504375	740.50103125	880.193475	911.889625	719.6996875	573.43878125	753.858275
"ILMN_2656362"	1484.3771875	1525.7393125	1567.444875	1634.0565	1487.1578125	1626.2465	1324.17790625	1447.23975	1663.085625	1392.60309375	1554.869	1395.17205625	1423.1983	1425.6426	1382.8636875	1273.3701875
"ILMN_2903639"	1073.21324375	1059.4824	1307.7215875	1074.979775	1784.588125	1236.8357125	991.32246875	1076.29941875	1088.952825	1382.8636875	1031.28336875	1157.82368125	1076.29941875	951.77278125	1046.6872125	1454.208375
"ILMN_2659617"	1017.28779375	988.7609875	1113.019425	898.05045625	1318.88675	1214.04143125	1013.23218125	911.889625	839.8037625	1216.872075	817.801725	1201.641325	1125.49344375	764.1936375	864.4476375	1207.25243125
"ILMN_2842999"	12257.3841875	11898.749	12598.432	11417.7955	11333.667875	12598.432	11229.8425625	10741.634875	11702.7398125	11107.216375	12257.3841875	15483.284375	12257.3841875	11702.7398125	11107.216375	11417.7955
"ILMN_2831579"	376.2571625	404.830175	371.98750625	355.08400625	376.9212125	370.123525	427.14109375	346.295025	326.36254375	430.10854375	419.03473125	333.0787875	389.34301875	370.8313375	364.35035	392.2837375
"ILMN_1253361"	910.6024	782.1714875	1027.37534375	806.4187375	963.4339125	894.9807375	826.21654375	851.20089375	913.26203125	940.9521375	687.77414375	795.7868125	922.7132625	851.20089375	911.889625	847.89654375
"ILMN_1252392"	289.77759375	278.8141375	265.5727625	310.5247375	306.344175	276.111325	245.3036625	313.1452875	275.63080625	293.56075	278.8141375	268.980575	252.957	282.52185625	280.28693125	270.3056375
"ILMN_2665087"	125.5734875	104.50205625	116.374275625	115.0820325	119.3747775	127.02911875	127.48780625	105.326801875	115.03429375	115.35142625	120.443336875	122.150403125	112.661195	120.15432125	124.71610625	135.55080625
"ILMN_1244956"	242.04568125	256.3057875	301.791225	252.52429375	273.13159375	236.9908375	243.80643125	242.4071125	249.53143125	283.686875	215.7196125	205.11699375	219.02769375	259.3312625	239.02059375	261.96716875
"ILMN_1251771"	15979.311875	15979.311875	15979.311875	15307.384375	20391.763125	17159.43125	15695.20125	14914.08875	14623.14125	17382.534375	15307.384375	15695.20125	17665.08375	14914.08875	15483.284375	17837.545
"ILMN_2675170"	156.883075	140.15368125	161.6557375	187.0273375	159.83153125	149.891775	132.3725625	154.49708125	212.23993125	148.5499875	196.14116875	172.51669375	157.0202875	186.595025	168.814675	169.4873875
"ILMN_1231651"	268.582675	276.59641875	287.6532625	235.60181875	290.72851875	239.87390625	266.608625	231.4667875	244.08588125	334.73606875	234.8978375	266.608625	243.53925	235.03564375	270.78278125	315.0040625
"ILMN_2774662"	118.389570625	106.437320625	139.47990625	139.26	87.0449075	115.35142625	113.364165	114.386405	142.47735	110.501636875	137.75416875	102.582368125	103.1358625	136.01626875	141.9934625	127.9203375
"ILMN_2692960"	131.56240625	145.706775	143.20936875	111.3651875	131.92065	126.32869375	143.130375	124.880725	143.63205625	141.64474375	114.759903125	112.910479375	136.64310625	127.02911875	100.757053125	149.2260125
"ILMN_2754148"	689.2030875	824.91725625	757.94825	735.11091875	686.1296875	667.36076875	778.06235	767.61976875	649.69645	755.15470625	878.64673125	735.11091875	665.067375	672.267575	806.4187375	661.36984375
"ILMN_2972755"	191.55674375	200.77796875	156.55773125	169.09025625	182.920375	178.5518875	200.77796875	148.0238375	163.9731375	140.77523125	175.86330625	170.3074625	183.3081	208.02456875	137.75416875	162.08056875
"ILMN_2779636"	569.1580375	520.80995625	641.51358125	425.628425	614.2123125	613.168375	596.62425	408.43295	390.7376625	572.6268875	361.375675	578.3163125	567.6446625	441.97120625	361.375675	559.972125
"ILMN_2656465"	290.72851875	263.60473125	298.237475	202.41794375	293.56075	308.48215625	272.51606875	203.9657	222.038525	307.5087375	222.038525	277.37116875	273.89105	195.375025	201.12610625	268.980575
"ILMN_2679851"	26152.801875	28396.050625	27361.68125	23838.02625	24768.771875	24768.771875	28396.050625	22100.3275	22100.3275	26152.801875	26152.801875	27361.68125	26152.801875	24768.771875	23838.02625	24768.771875
"ILMN_1256335"	291.89965625	315.5518	369.1381875	295.1378875	370.123525	340.15638125	333.66496875	267.584125	228.32488125	353.791825	293.9186125	328.41909375	346.295025	300.60161875	293.9186125	363.40731875
"ILMN_2437856"	1184.717325	1332.5339375	1249.76255	1382.8636875	1154.81241875	1267.45695	1249.76255	1414.65498125	1551.9520625	1337.31078125	1466.9484375	1140.69938125	1337.31078125	1419.449425	1352.4790375	1316.13915625
"ILMN_2742057"	169.71926875	162.89061875	167.21568125	162.08056875	155.449375	209.23476875	166.71191875	170.8602	132.9495375	145.88434375	166.71191875	205.92355625	123.2052625	151.72783125	177.1328875	158.5095
"ILMN_2840818"	1327.70689375	1078.59551875	1195.70209375	1334.26013125	1080.8023125	1160.56925	1282.81564375	1146.08158125	1175.508475	1009.67005	1337.31078125	1241.2302375	1140.69938125	1135.8040125	1220.40865625	1118.26206875
"ILMN_1237886"	249.8511125	274.32005625	194.57036875	202.6189	181.08073125	191.55674375	284.3705125	186.3846	229.4774375	191.68650625	260.8707625	200.77796875	218.5077625	255.05139375	204.9496625	226.7564125
"ILMN_2440530"	307.5087375	279.93808125	250.5628875	305.754	247.54545	347.828125	293.9186125	261.7837	291.48475625	265.26173125	318.109875	263.28693125	294.61765625	313.1452875	310.5247375	262.2618625
"ILMN_2895630"	291.0678125	444.1658375	252.52429375	246.05788125	274.32005625	262.82195625	405.60605	209.5528	182.920375	316.02455625	207.52989375	315.0040625	325.81138125	193.1217125	220.58029375	423.5178625
"ILMN_2701792"	123.0344625	116.897611875	132.9495375	102.83309375	155.31824375	135.4313875	148.13456875	116.956725625	111.78591625	127.8113	114.2929475	120.91742	123.0344625	112.554501875	125.3125625	126.95595625
"ILMN_1232084"	6914.2179375	6686.988875	7270.735125	7270.735125	6416.5500625	6461.444625	6236.4964375	6914.2179375	6342.0953125	7270.735125	6647.067375	6416.5500625	6104.55375	6236.4964375	6801.3855625	6749.13925
"ILMN_2707789"	137.380375	103.90970375	118.2246925	116.956725625	118.74348125	114.245553125	116.956725625	127.2763875	126.799675	140.15368125	110.28600625	123.8357625	122.836299375	103.826925625	119.962841875	123.57643125
"ILMN_2761876"	4497.6451875	4815.6868125	4090.4508125	3735.0006875	4196.1819375	4196.1819375	4367.8756875	4211.9351875	4230.6330625	3816.9488125	3950.517375	4246.4726875	4149.670375	3848.9255	3735.0006875	4166.1419375
"ILMN_2713538"	213.226625	214.4639625	212.9268875	206.9719125	188.76459375	223.778975	190.4407625	198.03195625	226.201625	215.1386875	233.50710625	189.67269375	223.778975	201.91080625	208.957225	224.97621875
"ILMN_2912598"	235.85149375	258.570275	255.46186875	236.9908375	289.07984375	278.29121875	244.98863125	267.99361875	244.98863125	264.465525	258.570275	259.00415625	260.0894625	213.226625	235.03564375	291.89965625
"ILMN_1254450"	154.49708125	163.5052	187.68529375	183.3081	209.5528	165.76096875	164.75054375	179.012075	188.48300625	194.286975	150.670525	163.199575	143.20936875	130.0701	184.21155625	213.46915625
"ILMN_2839142"	388.24588125	379.96375	377.9998	322.49250625	367.712875	319.34035	355.4992	291.48475625	271.43176875	338.76325625	343.8497625	330.838175	327.44896875	260.5815625	253.3186375	351.47860625
"ILMN_1254523"	9851.9831875	9996.8758125	9769.245375	9172.432625	11107.216375	10866.6616875	9476.6655625	10328.3345	9634.4703125	11417.7955	8636.665	10636.76225	9769.245375	8999.195	9061.523875	11107.216375
"ILMN_2420366"	213.95326875	231.4667875	229.83450625	213.226625	223.778975	199.29061875	235.60181875	198.96059375	210.803275	214.7207125	201.91080625	195.375025	189.84823125	222.46099375	195.375025	222.46099375
"ILMN_1227925"	1806.7194375	1996.4461875	1864.2593125	1595.44525	2351.9936875	1877.081	2016.3876875	1554.869	1457.8200625	1770.1755625	1592.4756875	1538.1780625	1696.2176875	1696.2176875	1660.1533125	1994.516375
"ILMN_2844820"	157.19071875	103.826925625	133.6826375	167.971225	138.30355625	189.84823125	83.031771875	165.90945	198.73231875	138.21653125	114.589556875	165.62465625	180.47830625	85.198210625	126.08709375	182.67915
"ILMN_2668197"	992.53105	1257.5928375	1129.96120625	913.26203125	1198.15410625	1169.7625625	1055.7291875	1104.89761875	963.4339125	1021.19769375	868.1907875	1154.81241875	1025.69451875	1013.23218125	1037.39583125	1070.832125
"ILMN_1237219"	135.30385625	169.89706875	145.52283125	151.44723125	121.187354375	126.56675	149.2260125	120.519199375	140.28706875	191.2531125	141.89300625	137.48253125	139.47990625	141.8085875	155.31824375	107.48223625
"ILMN_1227218"	3848.9255	4131.825625	4166.1419375	3257.916625	4018.864125	4428.5923125	3873.5465625	3416.7745	3184.133125	4071.258	3092.9448125	4166.1419375	3816.9488125	3474.347375	3172.23925	3971.424
"ILMN_2997861"	149.66449375	143.47429375	160.59493125	139.36968125	144.95715	131.32893125	147.32640625	155.449375	121.27456875	133.551975	172.51669375	110.5503075	145.0763375	165.0873625	135.7785	120.09757125
"ILMN_2767057"	181.477025	164.1664375	194.7649125	190.4407625	179.47543125	154.58224375	169.09025625	163.5052	172.9019375	178.79310625	164.1664375	168.21001875	169.4873875	154.9326125	167.85546875	154.9326125
"ILMN_1221264"	164.75054375	170.8602	133.0356125	216.06554375	131.67475625	123.30153125	168.95135625	168.36945625	164.38221875	165.352325	282.52185625	153.8264	156.883075	248.45408125	187.26175625	157.35806875
"ILMN_1214563"	682.255475	678.37416875	658.08196875	585.46083125	671.1455375	672.267575	557.11449375	868.1907875	617.5817875	703.91448125	942.4358	799.51641875	788.97224375	896.0754375	694.080375	483.4161625
"ILMN_2719333"	93.66567125	98.664038125	91.906385	124.3419625	78.24757125	91.740098125	84.91245375	123.57643125	109.066383125	86.36512875	139.26	104.726578125	90.19957625	157.35806875	123.0344625	89.81591875
"ILMN_1250882"	5997.2966875	4580.025875	6171.221125	6647.067375	6195.0173125	6494.9383125	5439.2455625	5511.0620625	6968.1931875	6195.0173125	5692.1988125	5029.6655625	6301.8123125	7446.1363125	6727.555125	6104.55375
"ILMN_2733482"	202.0656125	215.56548125	203.17023125	181.69739375	243.53925	208.957225	206.6755125	172.9019375	155.77185	221.758175	176.4733875	184.6517875	196.96364375	187.90775625	185.80355625	198.547275
"ILMN_3150205"	2143.321	2080.4104375	2024.9080625	2103.7455625	2226.01625	2530.746875	2108.0608125	2033.5118125	2267.8221875	2030.9143125	2487.00375	2343.763875	2512.950625	2457.5384375	2226.01625	2024.9080625
"ILMN_1257244"	1730.81225	1965.35575	1892.5151875	1515.857125	1994.516375	1945.8525625	1881.0499375	1538.1780625	1646.3021875	2113.181875	1513.508375	1888.1185	2012.379375	1538.1780625	1579.0143125	2068.3038125
"ILMN_2846731"	924.31445	878.64673125	907.23095625	930.89540625	982.85376875	922.7132625	782.1714875	930.89540625	1037.39583125	908.35440625	1125.49344375	854.5002125	942.4358	992.53105	932.919425	911.889625
"ILMN_2902492"	298.77138125	321.23494375	221.2629	167.6268	201.384175	291.48475625	264.465525	181.477025	207.258375	200.00329375	316.78564375	331.39755625	304.5577625	298.237475	195.8833125	232.90806875
"ILMN_1254737"	119.678591875	123.42936875	111.23477	119.410975625	121.038040625	128.1725625	126.490025	102.345245	112.212380625	122.041805	105.487455625	123.7369125	123.57643125	133.1739875	104.33645625	126.70144375
"ILMN_1219703"	394.04749375	389.34301875	439.61655625	406.47354375	410.59405625	391.5127125	360.3740125	457.28399375	482.4243375	356.17580625	395.584925	392.2837375	345.13335625	427.14109375	413.4063	449.88478125
"ILMN_1218901"	449.88478125	408.43295	407.8695125	399.171825	412.0013125	431.36116875	417.05239375	421.673425	420.975475	403.995675	506.10485625	515.727475	434.9839375	496.77698125	440.57100625	421.673425
"ILMN_2866327"	641.51358125	661.36984375	710.5866875	776.9565625	589.28789375	690.241925	580.5698875	710.5866875	750.333125	680.726775	745.98614375	615.2714	644.5867375	756.8171125	716.2867875	713.32231875
"ILMN_1221616"	500.61184375	570.0914375	570.9883625	490.7163125	607.89249375	428.55265	583.4984625	463.1071375	519.98808125	547.97866875	552.507475	465.7315	552.507475	509.06599375	518.85448125	550.7885875
"ILMN_2689307"	2774.7251875	3000.8996875	2915.828875	3474.347375	2262.3998125	2939.164	2397.5846875	4509.5985	3474.347375	2320.1279375	3124.1765625	2986.8235625	2769.66575	3157.82725	3235.924	2326.696375
"ILMN_2616956"	3689.8781875	3674.0265	3592.203	3504.5091875	3446.35375	3533.4230625	3533.4230625	3689.8781875	4042.48825	3606.001375	3833.7701875	3504.5091875	3355.044375	3873.5465625	3914.8439375	3533.4230625
"ILMN_1246452"	2676.2823125	2578.4308125	2378.0631875	2121.21575	2063.8109375	2676.2823125	2596.2788125	2282.42775	1986.3850625	2247.904	2449.2735	2449.2735	2539.3050625	2272.3098125	1981.8438125	2241.7920625
"ILMN_2593104"	232.55204375	317.1629625	220.58029375	281.8387375	202.6189	267.99361875	239.3341875	299.1923875	310.5247375	238.77508125	342.1188625	279.14310625	306.344175	280.74775	278.29121875	239.87390625
"ILMN_3034381"	318.109875	288.757175	274.32005625	260.5815625	278.29121875	255.46186875	276.59641875	296.0426625	291.0678125	289.526425	218.76556875	296.0426625	255.05139375	247.90790625	309.26810625	265.5727625
"ILMN_2678773"	3761.6344375	4410.498	3950.517375	3784.0095625	4042.48825	3624.346125	3833.7701875	3624.346125	3658.64	3674.0265	4149.670375	3986.3741875	3674.0265	3816.9488125	3873.5465625	3674.0265
